ID	Name	Length	G2B2_1	G2B2_2	G2B2_3	I47F_1	I47F_2	I47F_3	logFC	logCPM	PValue	FDR
ENSG00000005961	ITGA2B	4651	3.252917959	2.593027458	2.419514214	3.826173395	4.823022455	4.294622406	0.653003305	1.787088726	0.002538676	0.007471787
ENSG00000137101	CD72	3456	2.168611972	2.657853144	2.103925404	3.144800051	4.019185379	3.734454266	0.652804741	1.294992863	0.005819116	0.015474724
ENSG00000268894	PLCE1-AS1	2968	4.133916572	5.315706288	4.628635888	7.180626783	7.751286089	7.219944915	0.652648459	2.916277946	0.004079297	0.011358904
ENSG00000101871	MID1	11715	58.82359975	55.36113622	57.38456539	88.99784144	91.69484358	89.00449334	0.652529436	6.349937612	4.14E-12	5.14E-11
ENSG00000118515	SGK1	9543	4.472762193	4.472972365	4.260448943	8.176480132	6.258445805	6.286331348	0.652427361	2.462874407	0.008466855	0.021407535
ENSG00000185633	NDUFA4L2	3511	0.677691241	1.296513729	0.788972026	1.415160023	1.492840284	1.431540802	0.652185967	0.520996651	0.093922338	0.165977798
ENSG00000262096	PCDHB19P	2346	2.236381097	1.555816475	2.103925404	2.463426707	3.502432973	3.36100884	0.652149115	1.255637052	0.014596557	0.034249853
ENSG00000120963	ZNF706	7152	98.87515212	99.70190575	108.8781396	152.0510825	158.7004055	172.5317871	0.652018278	6.888739685	2.16E-06	1.20E-05
ENSG00000221953	C1orf229	2257	2.304150221	2.91715589	2.57730862	3.931000064	4.363686983	3.983417884	0.65194955	1.74709776	0.001609874	0.00499645
ENSG00000166997	CNPY4	2467	16.26458979	14.3264767	13.83330953	22.74738703	23.08160746	23.9005073	0.651892015	4.29528936	1.97E-05	9.27E-05
ENSG00000265100	RP11-147L13.2	1309	1.219844234	1.166862356	0.420785081	1.572400025	1.263172548	1.493781706	0.651526105	0.459111512	0.141760118	0.231445577
ENSG00000113369	ARRDC3	5354	52.92768595	50.23990699	41.13174164	72.80212118	71.25441508	82.46919838	0.651469043	6.125101602	3.21E-05	0.000144824
ENSG00000203327	AC012358.7	914	1.423151607	1.231688042	1.104560837	1.782053362	2.181843492	1.929468038	0.651407096	0.640667413	0.070099612	0.130283216
ENSG00000107249	GLIS3	14687	132.7597142	127.6417766	135.0194128	210.8588434	205.0932882	205.0215392	0.651041409	7.409769961	1.30E-08	1.04E-07
ENSG00000118162	KPTN	2495	22.56711834	20.48491692	20.77626336	34.64521389	33.41665558	32.05406578	0.650675163	4.648398115	1.25E-07	8.53E-07
ENSG00000106123	EPHB6	5147	0.81322949	0.842733924	1.157158972	1.362746689	1.090921746	2.053949846	0.650650479	-0.101425385	0.069991412	0.130111697
ENSG00000116703	PDC	2258	0.81322949	0.648256864	0.525981351	1.048266684	0.689003208	1.369299898	0.650587888	-0.200235708	0.09907634	0.173350601
ENSG00000197744	PTMAP2	326	42.62677908	41.48843932	37.50247032	60.79946765	64.0198814	65.9131178	0.650022852	5.652791341	4.60E-08	3.37E-07
ENSG00000104814	MAP4K1	4097	2.507457593	2.91715589	2.209121674	4.245480069	3.445016039	4.232381502	0.649953344	1.767770716	0.003466486	0.009835706
ENSG00000169064	ZBBX	4535	9.284370007	7.84390806	9.204673642	14.62332024	12.40205774	14.31540802	0.649614614	3.768570419	0.001249975	0.003994054
ENSG00000257354	RP11-631N16.2	553	13.35051746	14.00234827	13.72811326	21.43705368	22.04810265	20.9751848	0.649596524	4.059357299	1.03E-05	5.14E-05
ENSG00000130962	PRRG1	6186	15.04474556	14.39130239	13.99110394	21.85636035	23.6557768	22.59344831	0.649421818	4.375181974	0.000685355	0.002340824
ENSG00000178972	NA	2550	0.745460366	0.842733924	0.894168297	1.467573357	1.320589482	1.12033628	0.649384916	0.286648458	0.084420023	0.151906348
ENSG00000174428	GTF2IRD2B	7751	9.216600883	8.556990611	8.15271094	12.4219602	12.91881015	15.31126249	0.648778493	3.43083197	0.000798344	0.002677015
ENSG00000005187	ACSM3	5071	1.897535476	1.490990788	1.314953377	2.88273338	2.526345096	1.867227133	0.64804921	1.167801821	0.024978553	0.054429507
ENSG00000143603	KCNN3	14397	138.4523206	135.2263819	136.5447587	230.4090171	207.1602978	205.2082619	0.647956985	7.237789859	0.000102769	0.000419866
ENSG00000270673	YTHDF3-AS1	717	0.677691241	0.583431178	0.788972026	1.205506686	0.86125401	1.182577184	0.647848162	-0.028672804	0.093936931	0.165985032
ENSG00000231084	CTA-253N17.1	375	2.304150221	1.944770593	2.314317944	2.88273338	3.846934577	3.609972457	0.64784149	1.549923968	0.012100931	0.029168177
ENSG00000237359	RP11-509J21.2	726	0.406614745	0.453779805	0.999364567	1.153093352	0.746420142	1.12033628	0.64775078	-0.203989931	0.117983147	0.199575589
ENSG00000181588	MEX3D	4913	28.93741601	29.36603596	32.40045122	46.28097408	47.02446894	48.92135089	0.647703153	5.337708017	1.86E-05	8.75E-05
ENSG00000101213	PTK6	2893	2.846303214	2.91715589	2.419514214	3.826173395	4.363686983	4.605826928	0.647563047	1.737133128	0.001923032	0.005843132
ENSG00000204164	NA	8302	4.608300441	3.111632949	3.944860132	5.503400089	5.454608729	7.344426724	0.646634201	2.286538853	0.005691802	0.015175662
ENSG00000227329	RP11-258C19.4	166	1.761997228	2.074421966	2.68250489	2.515840041	3.559849907	4.294622406	0.646633742	1.453083309	0.014770055	0.034573904
ENSG00000233247	GS1-257G1.1	1765	8.267833145	9.853504339	9.993645668	14.72814691	14.81356897	14.56437164	0.646540073	3.581879327	0.000107641	0.000438406
ENSG00000272462	U91328.19	4128	0.948767738	0.90755961	0.683775756	1.153093352	1.492840284	1.307058993	0.64632339	0.355526373	0.075014893	0.13765581
ENSG00000273148	RP5-1068E13.7	1538	3.388456207	2.787504517	3.629271322	5.084093416	5.167524059	5.165995068	0.64605452	1.980445256	0.001920454	0.005837002
ENSG00000172530	BANP	7651	10.30090687	10.56658689	9.783253128	16.19572026	16.19157539	15.4979852	0.646012191	3.680061191	3.28E-07	2.09E-06
ENSG00000257800	FNBP1P1	1992	8.877755262	9.270073161	10.78261769	14.93780024	15.27290444	15.24902159	0.645885054	3.727317845	4.34E-06	2.31E-05
ENSG00000173567	GPR113	6337	0.948767738	1.10203667	1.525345918	1.782053362	2.239260426	1.68050442	0.645549313	0.850451472	0.020126577	0.045201224
ENSG00000133169	BEX1	861	87.28663189	82.84722727	82.68426837	127.9409487	130.3938571	137.1167125	0.645449954	6.615822342	8.08E-12	9.73E-11
ENSG00000038002	AGA	2658	13.55382483	12.83548592	12.93914123	19.34052031	19.80884223	22.4067256	0.64516668	4.054688606	2.97E-07	1.91E-06
ENSG00000259158	ADAM20P1	3032	0.067769124	0.064825686	0.21039254	0.104826668	0.401918538	0.062240904	0.645140297	-1.616331262	0.582416708	0.692714626
ENSG00000267571	AC104532.4	587	0.406614745	0.453779805	0.788972026	0.681373344	0.57416934	1.431540802	0.64506564	-0.370938102	0.139871734	0.228977238
ENSG00000253704	RP11-267M23.4	1787	1.423151607	1.037210983	1.157158972	2.568253375	1.665091086	1.369299898	0.644710215	0.783607278	0.056401939	0.108355125
ENSG00000267265	CTC-550B14.7	1451	0.745460366	0.777908237	0.999364567	1.25792002	1.14833868	1.618263515	0.644691399	0.033025623	0.048226926	0.095155038
ENSG00000141750	STAC2	4506	4.879376938	5.250880602	4.628635888	7.809586793	7.521618353	7.71787215	0.644621012	1.895554491	0.00195847	0.005943935
ENSG00000165695	AK8	3057	3.388456207	2.593027458	3.155888106	4.088240066	4.593354719	5.663922304	0.644035633	2.084875438	0.005171413	0.013968437
ENSG00000259056	DUXAP1	462	0.677691241	0.842733924	0.368186946	0.995853349	0.918670944	0.995854471	0.643937426	-0.137843006	0.196566258	0.301271622
ENSG00000143320	CRABP2	1415	3.11737971	2.398550398	1.946130998	3.721346727	3.502432973	4.356863311	0.643805127	1.715925035	0.012006843	0.028971767
ENSG00000051009	FAM160A2	5246	47.70946339	52.76810877	50.02082647	77.30966792	79.35020277	78.48578049	0.643570313	5.926064142	1.15E-08	9.15E-08
ENSG00000152433	ZNF547	3700	7.319065407	8.103210805	7.994916534	12.47437354	12.86139321	11.2656037	0.643527333	3.271559236	0.000512409	0.001801663
ENSG00000232546	RP11-458F8.1	294	1.15207511	0.972385297	1.735738458	1.782053362	1.837341888	2.551877082	0.643526652	0.689291226	0.034639908	0.071798159
ENSG00000270018	RP3-462E2.5	570	4.133916572	4.213669619	2.524710485	5.76546676	5.856527267	5.228235973	0.642919234	2.108469171	0.014256802	0.033542519
ENSG00000168386	FILIP1L	6011	2.304150221	1.685467848	2.051327269	3.459280056	3.215348303	2.738599795	0.642857231	1.638904345	0.013397576	0.031830493
ENSG00000164002	EXO5	2814	1.219844234	1.879944907	1.946130998	2.201360036	3.100514435	2.676358891	0.642260086	1.620074982	0.018714765	0.042539656
ENSG00000177236	NA	633	3.998378324	4.408146678	3.997458267	5.817880094	6.602947409	6.970981297	0.642191486	2.336271506	0.000767272	0.002584133
ENSG00000179902	C1orf194	1373	3.11737971	2.91715589	3.471476916	5.346160087	5.282357927	4.232381502	0.641700096	1.886109628	0.000987382	0.003239422
ENSG00000011243	AKAP8L	5150	133.0985598	143.3295927	134.4934314	204.3071766	214.4522485	222.3867516	0.641687606	7.32185189	5.48E-12	6.72E-11
ENSG00000252498	RNU6-1016P	93	3.049610586	2.463376085	2.945495565	4.769613411	4.019185379	4.419104215	0.641587407	1.800713831	0.00130071	0.00413533
ENSG00000176593	CTD-2368P22.1	7638	28.86964688	33.9686597	31.45368479	48.48233412	50.75656965	47.86325551	0.641308794	5.215067266	3.16E-05	0.000143083
ENSG00000116962	NID1	5844	185.619631	181.4470964	206.342484	299.4897915	309.1901895	285.5612696	0.64103445	7.694528538	0.017070955	0.039200523
ENSG00000270143	NA	489	1.829766352	2.204073339	2.366916079	3.302040053	3.445016039	3.298767935	0.64083232	1.530802925	0.012581253	0.030152047
ENSG00000177990	DPY19L2	6181	6.980219786	6.158440212	6.785159427	10.84956018	8.784790901	11.45232642	0.640504304	3.215516836	0.001778258	0.00545279
ENSG00000223719	AC024162.2	430	0.880998614	0.583431178	0.631177621	0.943440015	1.43542335	0.871372662	0.640291155	-0.30009866	0.094033319	0.166139383
ENSG00000268006	PTOV1-AS1	5047	19.99189162	19.57735731	18.83013236	31.34317384	31.86639836	27.69720247	0.640047495	4.596686086	5.41E-07	3.34E-06
ENSG00000174799	CEP135	8728	18.83981651	17.24363259	18.40934728	28.93216047	28.01946379	27.94616609	0.639550239	4.338869263	1.08E-05	5.35E-05
ENSG00000262728	RP11-1000B6.8	964	1.15207511	1.10203667	0.946766432	1.677226694	1.607674152	1.68050442	0.63952462	0.327588074	0.042158914	0.084894904
ENSG00000100784	RPS6KA5	5931	6.370297669	5.575009034	5.522804185	8.543373472	9.014458636	9.647340188	0.639493732	2.674232306	0.005949629	0.015748793
ENSG00000205581	HMGN1	5761	190.2957006	188.1889677	186.092202	289.216778	292.6541125	297.5737641	0.639432528	7.900376327	2.68E-11	3.02E-10
ENSG00000121454	LHX4	7625	5.624837304	7.390128255	5.733196725	10.22060017	9.129292504	9.834062901	0.639270129	2.734814778	0.011512015	0.027909616
ENSG00000196998	WDR45	4469	18.63650914	18.54014632	18.19895474	28.46044046	26.81370817	30.99597041	0.639261201	4.338519522	2.14E-05	0.000100332
ENSG00000164758	MED30	1725	5.8959138	6.352917271	7.048150103	9.853706826	9.818295712	10.51871285	0.639206278	3.077611546	9.66E-05	0.00039628
ENSG00000258311	BLOC1S1	3505	2.642995841	2.204073339	2.366916079	3.878586729	3.732100709	3.609972457	0.63919351	1.498652788	0.006318238	0.016617003
ENSG00000262966	RP11-85B7.2	5668	0.948767738	1.555816475	0.999364567	1.677226694	1.607674152	2.178431655	0.638723048	0.557306361	0.036354835	0.074817092
ENSG00000205702	CYP2D7P	2111	3.523994455	4.278495305	3.366280646	5.660640092	4.823022455	6.908740392	0.638608702	2.101094101	0.027279312	0.058733084
ENSG00000219200	RNASEK	1542	1.761997228	1.037210983	1.683140323	2.148946701	2.8708467	1.991708942	0.638563532	0.924739127	0.027517698	0.059204744
ENSG00000229809	ZNF688	3749	8.064525772	9.205247475	8.25790721	13.67988022	13.20589482	12.82162631	0.638469918	3.567140195	1.78E-05	8.43E-05
ENSG00000163412	EIF4E3	16204	13.41828658	13.48374278	12.99173937	22.27566703	18.25858501	21.53535294	0.638436576	4.105221114	1.58E-05	7.57E-05
ENSG00000160678	S100A1	1097	0.880998614	0.194477059	0.21039254	0.471720008	0.746420142	0.746890853	0.638345508	-0.177700101	0.280399428	0.397982794
ENSG00000197182	MIRLET7BHG	5719	29.61510725	33.51487989	28.7711799	42.19273402	49.37856323	51.47322797	0.638191985	5.365875507	2.52E-05	0.000116202
ENSG00000172197	MBOAT1	3540	2.846303214	3.046807263	2.472112349	3.931000064	4.880439389	4.170140597	0.638185142	2.077178804	0.004229063	0.011722677
ENSG00000180878	C11orf42	1139	1.287613359	0.777908237	1.314953377	1.62481336	2.00959269	1.68050442	0.638019903	0.531130656	0.029032264	0.061826786
ENSG00000213413	PVRIG	1912	1.694228103	2.074421966	1.840934728	2.620666709	3.330182171	2.8008407	0.637804988	1.134274986	0.009550129	0.023764184
ENSG00000065665	SEC61A2	4052	68.85343012	60.67684251	65.6424726	103.673575	100.881553	99.08751986	0.637782528	6.362340462	7.27E-11	7.74E-10
ENSG00000079974	RABL2B	5573	32.80025608	29.10673321	26.9828433	44.18444072	48.05797375	45.93378747	0.637758517	5.183709281	4.47E-06	2.37E-05
ENSG00000173588	CEP83	6751	95.69000328	98.9888232	91.67854947	140.8870423	151.9826243	152.6146977	0.637571854	6.753919173	0.000305293	0.001124608
ENSG00000203896	LIME1	1873	7.115758035	6.677045704	6.416972482	10.16818683	11.311136	9.896303805	0.63727258	3.057889066	3.65E-05	0.00016305
ENSG00000272720	CTA-228A9.3	1432	0.406614745	0.648256864	0.631177621	1.25792002	0.746420142	0.622409044	0.637264957	-0.181237564	0.17500715	0.27474028
ENSG00000019169	MARCO	2170	0.271076497	0.648256864	0.420785081	1.048266684	0.344501604	0.684649949	0.636810331	-0.389558339	0.233128104	0.344032799
ENSG00000157191	NECAP2	4084	55.77398917	52.63845739	59.48849079	80.13998796	87.61824127	93.54807937	0.636789908	6.103583301	5.28E-09	4.42E-08
ENSG00000116001	TIA1	9131	254.8119068	248.8658103	270.8277976	375.1746461	417.5933609	411.6613419	0.636775793	8.327220449	2.44E-09	2.14E-08
ENSG00000092841	MYL6	3134	164.4756643	148.7749504	148.326741	235.5455238	240.2324518	241.7436728	0.636542828	7.799359836	9.83E-06	4.92E-05
ENSG00000268218	AC137932.4	3658	2.439688469	2.398550398	1.472747783	2.88273338	3.215348303	3.609972457	0.636413615	1.411668742	0.008564742	0.021614272
ENSG00000234664	HMGN2P5	272	11.7918276	10.63141258	11.78198226	16.5626136	18.14375114	18.54778952	0.636410264	3.806154704	1.03E-05	5.13E-05
ENSG00000230295	RP11-458F8.2	348	1.829766352	2.074421966	1.209757107	3.144800051	2.468928162	2.24067256	0.636364458	1.029904212	0.047085665	0.093163148
ENSG00000125895	TMEM74B	2637	0.609922117	0.777908237	0.788972026	1.362746689	0.918670944	1.12033628	0.636211796	0.009906896	0.169665464	0.267786303
ENSG00000232063	RP11-307E17.8	2159	0.880998614	0.648256864	0.946766432	1.25792002	1.033504812	1.618263515	0.636162907	0.112487783	0.056035109	0.107841927
ENSG00000259802	CTD-2256P15.2	900	2.575226717	1.685467848	1.525345918	2.777906712	3.100514435	3.049804317	0.636133	1.239975045	0.028966948	0.061716278
ENSG00000189184	PCDH18	7914	186.2973223	173.6031883	192.8247633	293.6719114	298.7977245	266.5155528	0.636025221	8.157672577	0.000674513	0.002311088
ENSG00000131730	CKMT2	2774	1.287613359	2.139247653	1.525345918	2.725493377	2.526345096	2.427395273	0.635666544	1.016899182	0.013635402	0.032295389
ENSG00000165521	EML5	13107	25.68449805	25.08754065	27.24583398	39.31000064	41.39760941	40.6433106	0.635531857	5.065255076	1.74E-09	1.55E-08
ENSG00000184647	PRSS55	3127	3.388456207	4.408146678	3.313682511	5.346160087	5.626859531	6.286331348	0.635495892	2.21961245	0.030518758	0.064506672
ENSG00000240399	RP1-228P16.1	1060	1.219844234	0.90755961	1.051962702	2.044120033	1.43542335	1.431540802	0.635109355	0.464624403	0.05999439	0.114100408
ENSG00000187079	TEAD1	10404	394.7551481	374.4331649	391.1723307	614.0746233	586.5139807	601.3716187	0.634983171	8.857012437	1.97E-06	1.11E-05
ENSG00000239474	KLHL41	2613	0.677691241	1.361339415	1.104560837	1.310333355	1.837341888	1.804986229	0.634795706	0.354706097	0.033703164	0.070117376
ENSG00000257122	RRN3P3	3262	2.439688469	1.620642161	1.683140323	2.987560048	2.698595898	3.174286126	0.634608582	1.439014337	0.008430394	0.021341756
ENSG00000006459	KDM7A	15742	21.55058148	20.0959628	17.88336593	32.60109386	28.30654846	31.36941584	0.634535675	4.481158085	2.23E-05	0.000103874
ENSG00000148672	GLUD1	5389	378.4905583	358.2267433	392.5398822	603.9064364	584.9063066	564.027076	0.634244228	9.059082227	7.79E-13	1.05E-11
ENSG00000166532	RIMKLB	8202	230.2794838	236.3544528	219.6498122	345.1418056	348.6356232	371.3292359	0.6341681	8.031672001	1.39E-08	1.10E-07
ENSG00000229841	NA	1961	2.642995841	1.81511922	1.735738458	2.463426707	3.330182171	3.796695171	0.633959255	1.382965818	0.009884757	0.02449081
ENSG00000150773	PIH1D2	2674	6.70914329	6.028788839	6.259178076	10.06336016	8.957041702	10.45647195	0.633827573	2.885515764	0.000100513	0.000411473
ENSG00000152620	NADK2	6892	245.7986133	242.8370214	242.5825991	378.7911661	370.9133936	384.5243076	0.633330282	8.177825185	1.07E-08	8.60E-08
ENSG00000177181	RIMKLA	9266	17.55220315	19.1235775	16.56841255	29.45629381	27.04337591	26.01669805	0.633242597	4.404578316	0.000411938	0.001479608
ENSG00000258725	PRC1-AS1	2100	0.948767738	0.90755961	1.314953377	1.467573357	1.43542335	2.116190751	0.632699983	0.501454109	0.048463815	0.095489242
ENSG00000077454	LRCH4	5656	42.28793346	47.25792542	43.28826518	66.98424108	67.4074805	71.5770401	0.632618434	5.872267492	4.66E-09	3.93E-08
ENSG00000263766	RP11-580I16.2	1491	0.677691241	0.388954119	0.631177621	1.310333355	0.631586274	0.684649949	0.632231285	-0.219704712	0.209378505	0.316269207
ENSG00000235903	CPB2-AS1	4065	7.319065407	6.612220017	8.25790721	12.05506686	10.67954972	11.76353094	0.632160209	3.181986529	0.000221626	0.000844484
ENSG00000263006	ROCK1P1	2639	2.575226717	1.879944907	3.208486241	4.245480069	4.191436181	3.547731553	0.632145836	1.649414692	0.004812571	0.01313422
ENSG00000272037	KB-431C1.5	1429	1.084305986	1.231688042	1.104560837	1.782053362	1.837341888	1.68050442	0.631791015	0.588406044	0.026675518	0.057581418
ENSG00000205085	FAM71F2	2247	4.879376938	5.380531975	4.102654537	7.02338678	8.153204627	7.033222201	0.63112612	2.452601047	0.027540135	0.059246086
ENSG00000157657	ZNF618	10429	47.84500164	45.96141169	46.18116261	70.91524115	72.28791989	73.56874904	0.630856811	5.783033472	5.45E-06	2.85E-05
ENSG00000170049	KCNAB3	4659	4.540531317	4.084018246	3.050691835	6.761320109	5.856527267	5.290476877	0.630592454	2.278870146	0.00389662	0.010914691
ENSG00000261139	NA	3366	0.677691241	0.648256864	0.631177621	0.786200013	1.205755614	1.058095375	0.630070275	-0.300932446	0.124356479	0.20804142
ENSG00000249673	NOP14-AS1	7853	20.53404461	16.78985279	18.67233796	31.02869384	28.24913152	27.32375705	0.630024992	4.637029788	1.78E-05	8.43E-05
ENSG00000259081	RP11-488C13.6	951	1.15207511	1.879944907	1.630542188	2.306186704	2.181843492	2.8008407	0.62941099	0.941512479	0.011996696	0.028954881
ENSG00000247828	TMEM161B-AS1	4534	36.18871229	35.97825598	35.34594678	52.88505419	56.67051385	56.70146394	0.628763161	5.461405636	1.55E-06	8.85E-06
ENSG00000080298	RFX3	10766	253.9309081	237.9102692	244.6865245	377.8477261	372.5210677	388.3210028	0.628565996	8.297772998	1.87E-12	2.42E-11
ENSG00000263072	ZNF213-AS1	3129	13.4860557	15.68781612	15.20086104	21.12257368	23.36869213	24.21171183	0.628497936	4.136395298	6.12E-05	0.000261524
ENSG00000254348	RP11-1134I14.4	255	0.203307372	0.324128432	0.473383216	0.524133342	0.516752406	0.56016814	0.62833177	-0.646480505	0.262495247	0.378616674
ENSG00000245498	RP11-677M14.7	5196	7.8612184	9.140421789	8.889084831	12.68402687	13.20589482	14.25316712	0.628308889	3.431153377	5.08E-06	2.67E-05
ENSG00000228606	RP11-574F21.2	555	1.016536862	0.842733924	1.051962702	1.205506686	1.550257218	1.804986229	0.627859755	0.300378086	0.046243079	0.091762597
ENSG00000224005	NA	250	0.542152993	0.648256864	0.578579486	0.891026681	0.689003208	1.182577184	0.627621889	-0.168845502	0.100588954	0.175546196
ENSG00000229956	ZRANB2-AS2	5696	1.016536862	1.879944907	1.209757107	2.044120033	2.29667736	1.991708942	0.627620908	0.801380054	0.020464956	0.045826847
ENSG00000272990	RP11-305K5.1	507	0.542152993	1.10203667	0.841570162	1.415160023	1.378006416	1.058095375	0.627396489	0.01100347	0.101958561	0.177380887
